order_item_id,order_id,product_id,quantity
4595,1524,33,4
4596,1524,23,3
4597,1524,7,4
4598,1524,38,4
4599,1525,21,3
4600,1525,2,3
4601,1525,105,4
4602,1526,44,4
4603,1526,69,3
4604,1526,115,3
4605,1526,4,2
4606,1527,55,2
4607,1528,110,2
4608,1528,82,4
4609,1529,51,3
4610,1530,21,2
4611,1530,110,2
4612,1530,24,3
4613,1530,16,2
4614,1531,52,3
4615,1531,18,1
4616,1531,98,4
4617,1532,36,1
4618,1532,91,1
4619,1533,1,1
4620,1534,51,2
4621,1534,62,2
4622,1534,92,1
4623,1534,64,2
4624,1534,72,3
4625,1535,110,4
4626,1535,22,1
4627,1535,82,2
4628,1536,27,3
4629,1537,90,4
4630,1537,76,1
4631,1537,94,4
4632,1538,34,3
4633,1538,66,2
4634,1538,23,1
4635,1539,7,4
4636,1539,5,3
4637,1539,87,3
4638,1540,112,1
4639,1540,26,1
4640,1541,79,1
4641,1541,98,4
4642,1541,95,4
4643,1541,94,4
4644,1541,63,2
4645,1542,4,4
4646,1542,25,2
4647,1543,92,1
4648,1543,2,1
4649,1543,84,4
4650,1544,43,2
4651,1544,92,1
4652,1544,82,4
4653,1545,80,3
4654,1545,115,2
4655,1545,30,3
4656,1546,92,4
4657,1547,45,3
4658,1547,23,3
4659,1547,36,3
4660,1547,33,3
4661,1548,89,2
4662,1548,9,4
4663,1548,61,1
4664,1549,59,4
4665,1549,65,4
4666,1549,66,2
4667,1549,85,1
4668,1549,33,3
4669,1550,36,4
4670,1551,30,4
4671,1551,5,3
4672,1551,104,2
4673,1551,12,3
4674,1552,21,1
4675,1552,67,2
4676,1552,31,1
4677,1552,73,4
4678,1553,111,2
4679,1553,66,2
4680,1553,119,2
4681,1553,7,1
4682,1553,92,1
4683,1554,3,1
4684,1555,117,1
4685,1556,105,3
4686,1557,118,2
4687,1558,66,3
4688,1558,97,4
4689,1558,7,2
4690,1558,101,2
4691,1558,62,3
4692,1559,1,2
4693,1560,48,3
4694,1561,116,1
4695,1562,12,4
4696,1562,10,3
4697,1562,2,3
4698,1563,37,4
4699,1563,1,3
4700,1564,6,3
4701,1564,67,2
4702,1564,79,4
4703,1564,2,4
4704,1565,93,4
4705,1565,73,4
4706,1565,80,1
4707,1565,52,2
4708,1565,21,4
4709,1566,61,4
4710,1567,24,1
4711,1567,47,4
4712,1567,59,4
4713,1567,109,1
4714,1568,113,4
4715,1568,90,2
4716,1568,98,4
4717,1568,46,1
4718,1569,120,4
4719,1569,18,3
4720,1569,10,3
4721,1570,91,2
4722,1570,12,4
4723,1570,86,3
4724,1571,70,2
4725,1572,35,4
4726,1572,23,3
4727,1572,21,1
4728,1572,19,4
4729,1573,14,3
4730,1573,106,3
4731,1574,100,2
4732,1574,65,2
4733,1574,17,3
4734,1574,1,4
4735,1575,29,3
4736,1575,119,4
4737,1575,91,3
4738,1575,116,1
4739,1576,23,3
4740,1576,65,3
4741,1576,21,1
4742,1576,118,1
4743,1577,89,4
4744,1577,34,2
4745,1578,119,1
4746,1578,120,4
4747,1578,102,1
4748,1578,99,1
4749,1578,48,3
4750,1579,74,3
4751,1580,41,2
4752,1581,105,4
4753,1581,111,1
4754,1582,104,4
4755,1583,62,3
4756,1584,104,2
4757,1584,83,4
4758,1585,77,3
4759,1585,33,4
4760,1586,119,3
4761,1586,19,1
4762,1586,61,2
4763,1586,26,1
4764,1586,104,1
4765,1587,52,4
4766,1587,29,3
4767,1587,88,2
4768,1587,24,3
4769,1587,9,4
4770,1588,8,4
4771,1588,52,1
4772,1588,111,4
4773,1588,35,4
4774,1588,70,2
4775,1589,120,2
4776,1589,70,3
4777,1589,65,2
4778,1590,70,3
4779,1590,7,3
4780,1591,91,3
4781,1591,7,4
4782,1591,51,3
4783,1592,21,1
4784,1592,27,1
4785,1592,73,3
4786,1592,24,3
4787,1593,14,1
4788,1593,114,4
4789,1593,30,4
4790,1593,13,1
4791,1593,11,1
4792,1594,7,2
4793,1594,88,1
4794,1594,90,4
4795,1594,23,3
4796,1595,90,2
4797,1595,11,1
4798,1595,88,1
4799,1596,112,2
4800,1596,8,4
4801,1596,2,1
4802,1597,103,3
4803,1597,84,4
4804,1597,88,3
4805,1598,98,4
4806,1599,77,3
4807,1599,71,3
4808,1599,7,1
4809,1599,120,2
4810,1600,28,2
4811,1600,39,1
4812,1600,99,1
4813,1600,93,3
4814,1600,2,3
4815,1601,65,3
4816,1602,81,1
4817,1602,79,2
4818,1602,117,3
4819,1603,88,2
4820,1603,73,1
4821,1603,44,3
4822,1604,73,1
4823,1604,74,4
4824,1604,2,4
4825,1604,83,1
4826,1605,34,2
4827,1605,6,4
4828,1605,100,3
4829,1605,90,2
4830,1606,109,3
4831,1606,37,2
4832,1606,40,1
4833,1606,75,1
4834,1606,90,4
4835,1607,2,3
4836,1607,28,1
4837,1607,21,1
4838,1608,116,2
4839,1608,51,3
4840,1609,8,2
4841,1609,81,2
4842,1609,24,2
4843,1609,85,3
4844,1609,74,3
4845,1610,83,4
4846,1611,117,1
4847,1611,53,2
4848,1611,66,1
4849,1611,33,1
4850,1611,32,4
4851,1612,37,3
4852,1613,111,4
4853,1613,24,3
4854,1613,12,2
4855,1613,22,4
4856,1613,76,1
4857,1614,59,3
4858,1614,48,2
4859,1615,17,1
4860,1615,1,3
4861,1615,117,2
4862,1615,57,2
4863,1615,15,1
4864,1616,93,1
4865,1616,85,4
4866,1616,22,1
4867,1616,9,3
4868,1616,46,1
4869,1617,28,1
4870,1617,69,3
4871,1617,48,4
4872,1617,43,4
4873,1618,97,3
4874,1619,49,4
4875,1619,78,2
4876,1619,20,3
4877,1619,66,3
4878,1619,117,3
4879,1620,21,2
4880,1620,1,3
4881,1620,7,2
4882,1620,23,2
4883,1621,36,2
4884,1621,63,2
4885,1621,84,1
4886,1622,91,2
4887,1622,26,1
4888,1622,90,2
4889,1622,2,1
4890,1622,87,2
4891,1623,64,2
4892,1623,46,1
4893,1623,109,2
4894,1623,120,3
4895,1624,54,3
4896,1625,45,2
4897,1626,13,1
4898,1626,79,1
4899,1626,69,2
4900,1626,29,1
4901,1626,17,4
4902,1627,49,1
4903,1627,111,2
4904,1627,78,2
4905,1628,108,3
4906,1628,95,1
4907,1629,103,2
4908,1630,52,3
4909,1630,72,4
4910,1630,114,4
4911,1631,11,4
4912,1631,74,3
4913,1632,37,3
4914,1632,100,1
4915,1632,98,4
4916,1632,101,4
4917,1632,33,4
4918,1633,54,4
4919,1633,45,2
4920,1633,2,4
4921,1633,39,2
4922,1633,83,2
4923,1634,38,2
4924,1635,84,3
4925,1635,72,3
4926,1635,90,2
4927,1636,13,2
4928,1636,95,2
4929,1636,80,3
4930,1636,120,1
4931,1636,53,4
4932,1637,93,4
4933,1637,37,2
4934,1638,34,1
4935,1638,26,2
4936,1639,52,3
4937,1639,4,3
4938,1639,48,4
4939,1639,93,4
4940,1640,92,3
4941,1640,115,2
4942,1640,93,3
4943,1640,103,2
4944,1640,35,4
4945,1641,50,4
4946,1641,120,1
4947,1641,94,4
4948,1641,77,2
4949,1642,48,1
4950,1642,3,3
4951,1642,69,3
4952,1643,42,3
4953,1643,101,4
4954,1644,59,3
4955,1645,50,3
4956,1645,16,1
4957,1646,39,3
4958,1647,58,4
4959,1648,69,1
4960,1649,11,3
4961,1650,27,3
4962,1650,47,2
4963,1651,15,4
4964,1652,53,2
4965,1652,102,2
4966,1652,44,4
4967,1652,113,4
4968,1652,95,4
4969,1653,25,1
4970,1653,60,1
4971,1654,105,1
4972,1654,20,1
4973,1654,57,3
4974,1655,110,2
4975,1655,88,1
4976,1655,23,3
4977,1655,94,2
4978,1656,4,1
4979,1656,78,2
4980,1656,39,4
4981,1656,30,1
4982,1657,26,4
4983,1658,23,2
4984,1658,117,4
4985,1658,93,2
4986,1658,4,3
4987,1659,22,4
4988,1659,20,2
4989,1660,89,2
4990,1660,107,3
4991,1660,115,2
4992,1660,101,2
4993,1661,5,1
4994,1661,61,1
4995,1661,51,4
4996,1662,104,4
4997,1662,21,1
4998,1662,107,1
4999,1662,110,1
5000,1662,26,4
5001,1663,29,2
5002,1663,115,1
5003,1663,72,4
5004,1663,87,4
5005,1663,81,3
5006,1664,97,2
5007,1664,34,2
5008,1664,17,2
5009,1664,19,2
5010,1665,33,2
5011,1665,20,2
5012,1665,45,2
5013,1666,44,4
5014,1666,28,2
5015,1666,48,4
5016,1666,84,2
5017,1666,7,1
5018,1667,14,1
5019,1667,106,4
5020,1667,31,3
5021,1668,42,1
5022,1668,20,2
5023,1668,2,4
5024,1668,114,2
5025,1668,85,4
5026,1669,107,4
5027,1669,93,1
5028,1669,61,3
5029,1669,85,3
5030,1669,47,4
5031,1670,103,2
5032,1671,10,3
5033,1672,74,4
5034,1673,8,1
5035,1673,62,2
5036,1674,10,4
5037,1675,10,2
5038,1675,26,4
5039,1675,74,4
5040,1676,61,4
5041,1676,28,4
5042,1676,10,2
5043,1676,22,1
5044,1676,55,2
5045,1677,90,4
5046,1677,74,4
5047,1677,68,3
5048,1678,26,1
5049,1678,15,4
5050,1678,78,3
5051,1679,24,2
5052,1679,30,1
5053,1679,16,2
5054,1680,104,4
5055,1680,49,3
5056,1680,35,4
5057,1680,37,1
5058,1681,51,4
5059,1681,40,4
5060,1681,70,4
5061,1681,86,3
5062,1682,105,3
5063,1682,26,4
5064,1682,50,1
5065,1682,114,3
5066,1683,41,4
5067,1683,90,2
5068,1683,29,1
5069,1684,60,1
5070,1684,57,1
5071,1685,27,3
5072,1685,7,4
5073,1685,89,1
5074,1686,21,4
5075,1686,60,3
5076,1686,53,2
5077,1686,87,1
5078,1686,27,3
5079,1687,53,2
5080,1687,85,3
5081,1687,56,3
5082,1688,101,3
5083,1688,10,1
5084,1688,102,4
5085,1689,58,3
5086,1689,37,4
5087,1689,29,3
5088,1689,74,1
5089,1689,113,2
5090,1690,17,2
5091,1690,78,3
5092,1690,93,1
5093,1690,62,2
5094,1691,89,2
5095,1692,39,3
5096,1692,116,2
5097,1692,110,3
5098,1693,61,2
5099,1693,103,2
5100,1693,75,1
5101,1694,56,1
5102,1694,109,2
5103,1694,39,2
5104,1694,49,1
5105,1694,119,1
5106,1695,94,4
5107,1695,111,3
5108,1696,75,4
5109,1696,44,1
5110,1696,81,4
5111,1697,71,3
5112,1697,39,3
5113,1697,25,4
5114,1698,71,3
5115,1698,48,2
5116,1698,7,2
5117,1698,114,4
5118,1698,27,2
5119,1699,59,3
5120,1699,38,4
5121,1699,24,2
5122,1700,54,4
5123,1700,65,1
5124,1700,95,1
5125,1700,89,3
5126,1700,87,2
5127,1701,7,1
5128,1701,20,4
5129,1701,114,4
5130,1701,104,3
5131,1701,84,1
5132,1702,39,2
5133,1703,7,3
5134,1703,21,4
5135,1703,105,4
5136,1704,26,2
5137,1704,18,2
5138,1705,74,1
5139,1705,14,2
5140,1705,28,1
5141,1705,27,2
5142,1706,94,1
5143,1707,120,4
5144,1707,105,4
5145,1707,2,2
5146,1708,45,1
5147,1708,97,2
5148,1708,105,3
5149,1708,41,3
5150,1708,32,2
5151,1709,99,2
5152,1709,34,1
5153,1709,105,2
5154,1709,63,3
5155,1709,22,2
5156,1710,104,1
5157,1710,95,1
5158,1710,103,4
5159,1710,118,2
5160,1710,99,2
5161,1711,105,3
5162,1711,113,4
5163,1711,93,1
5164,1711,53,4
5165,1712,80,2
5166,1713,47,4
5167,1713,82,2
5168,1713,70,4
5169,1713,30,2
5170,1714,6,3
5171,1714,103,4
5172,1714,75,4
5173,1714,101,3
5174,1714,89,3
5175,1715,74,2
5176,1715,99,1
5177,1715,10,2
5178,1715,102,1
5179,1716,31,3
5180,1717,111,4
5181,1718,20,3
5182,1718,46,3
5183,1718,14,2
5184,1718,76,3
5185,1718,80,1
5186,1719,50,2
5187,1719,96,4
5188,1719,33,2
5189,1719,32,2
5190,1720,15,2
5191,1720,49,4
5192,1721,95,2
5193,1721,1,2
5194,1722,65,4
5195,1722,108,3
5196,1722,67,1
5197,1723,79,3
5198,1723,88,1
5199,1723,49,3
5200,1724,51,2
5201,1724,55,2
5202,1725,118,2
5203,1725,64,2
5204,1725,61,3
5205,1725,41,2
5206,1726,11,1
5207,1726,19,3
5208,1726,104,2
5209,1726,78,2
5210,1726,18,3
5211,1727,20,3
5212,1728,86,4
5213,1728,93,2
5214,1728,104,3
5215,1728,20,2
5216,1729,80,3
5217,1729,66,1
5218,1729,4,2
5219,1730,74,2
5220,1730,69,2
5221,1730,110,1
5222,1731,101,3
5223,1731,10,3
5224,1732,54,1
5225,1732,69,1
5226,1732,64,1
5227,1732,52,3
5228,1732,39,3
5229,1733,40,1
5230,1733,97,1
5231,1733,18,4
5232,1734,82,3
5233,1734,68,3
5234,1734,62,4
5235,1734,32,4
5236,1735,77,4
5237,1736,19,2
5238,1736,92,2
5239,1736,120,1
5240,1736,56,2
5241,1736,104,2
5242,1737,21,2
5243,1737,79,1
5244,1737,33,3
5245,1738,20,3
5246,1738,106,1
5247,1738,98,2
5248,1738,53,2
5249,1739,3,2
5250,1739,95,1
5251,1739,89,1
5252,1739,96,1
5253,1740,44,1
5254,1740,25,1
5255,1740,70,3
5256,1740,51,1
5257,1740,112,3
5258,1741,120,3
5259,1742,8,4
5260,1742,58,2
5261,1742,51,4
5262,1742,69,4
5263,1742,90,2
5264,1743,115,2
5265,1743,50,2
5266,1743,87,4
5267,1743,102,4
5268,1743,113,1
5269,1744,59,3
5270,1744,14,1
5271,1744,32,1
5272,1744,56,1
5273,1745,116,2
5274,1745,29,1
5275,1746,94,3
5276,1746,110,1
5277,1746,9,4
5278,1746,68,4
5279,1746,62,4
5280,1747,97,2
5281,1747,81,1
5282,1747,93,1
5283,1747,48,3
5284,1748,57,1
5285,1748,53,3
5286,1748,15,4
5287,1748,59,2
5288,1748,118,3
5289,1749,92,2
5290,1750,98,3
5291,1750,22,1
5292,1750,79,2
5293,1750,112,3
5294,1751,115,3
5295,1751,21,4
5296,1751,44,1
5297,1751,42,4
5298,1751,29,3
5299,1752,53,4
5300,1752,55,4
5301,1752,76,4
5302,1752,39,1
5303,1752,9,1
5304,1753,46,3
5305,1753,88,4
5306,1753,80,3
5307,1753,109,1
5308,1753,74,2
5309,1754,108,3
5310,1754,59,2
5311,1754,67,4
5312,1755,41,2
5313,1755,2,4
5314,1755,102,1
5315,1756,18,4
5316,1756,59,3
5317,1756,6,1
5318,1756,51,1
5319,1757,14,2
5320,1757,99,1
5321,1757,29,3
5322,1757,1,4
5323,1757,72,3
5324,1758,54,1
5325,1758,111,2
5326,1758,31,4
5327,1759,93,4
5328,1759,50,1
5329,1759,98,3
5330,1760,13,2
5331,1760,72,4
5332,1760,34,3
5333,1761,65,4
5334,1762,113,1
5335,1762,83,1
5336,1762,103,2
5337,1762,5,4
5338,1763,39,1
5339,1763,33,4
5340,1763,17,4
5341,1764,105,3
5342,1764,118,1
5343,1764,48,4
5344,1764,22,2
5345,1765,56,4
5346,1765,112,2
5347,1765,62,2
5348,1765,18,2
5349,1765,41,1
5350,1766,102,3
5351,1766,4,4
5352,1766,34,4
5353,1766,64,3
5354,1767,42,2
5355,1767,22,2
5356,1767,13,3
5357,1767,109,1
5358,1768,14,1
5359,1768,22,1
5360,1769,119,4
5361,1770,55,3
5362,1770,99,2
5363,1771,92,3
5364,1771,87,2
5365,1771,42,2
5366,1772,13,3
5367,1772,52,4
5368,1772,15,3
5369,1773,68,1
5370,1774,59,2
5371,1774,40,3
5372,1774,35,2
5373,1774,61,3
5374,1775,16,4
5375,1775,46,2
5376,1775,75,3
5377,1775,39,3
5378,1776,69,2
5379,1776,4,4
5380,1776,29,1
5381,1776,25,1
5382,1776,16,2
5383,1777,66,4
5384,1778,46,2
5385,1779,24,3
5386,1779,41,2
5387,1779,88,1
5388,1779,9,4
5389,1780,62,1
5390,1780,104,1
5391,1781,36,4
5392,1781,112,1
5393,1781,49,4
5394,1782,76,2
5395,1782,120,2
5396,1782,9,4
5397,1782,40,2
5398,1783,7,1
5399,1783,79,1
5400,1783,76,1
5401,1784,69,2
5402,1785,53,3
5403,1785,85,2
5404,1785,67,3
5405,1785,38,4
5406,1785,116,3
5407,1786,72,3
5408,1786,117,4
5409,1787,67,1
5410,1787,95,1
5411,1788,85,1
5412,1788,115,2
5413,1788,109,3
5414,1788,81,2
5415,1788,108,4
5416,1789,39,1
5417,1789,118,3
5418,1789,34,2
5419,1789,119,4
5420,1789,43,4
5421,1790,82,2
5422,1790,4,3
5423,1791,79,1
5424,1791,63,3
5425,1792,60,3
5426,1792,74,2
5427,1792,7,4
5428,1792,48,4
5429,1793,96,1
5430,1793,65,4
5431,1793,69,1
5432,1794,16,2
5433,1795,40,3
5434,1795,18,3
5435,1795,83,1
5436,1795,111,2
5437,1796,106,1
5438,1796,69,1
5439,1796,103,1
5440,1797,92,2
5441,1797,60,4
5442,1798,97,4
5443,1798,52,1
5444,1798,18,2
5445,1798,118,3
5446,1799,8,3
5447,1799,91,4
5448,1799,1,1
5449,1799,81,3
5450,1799,43,3
5451,1800,31,2
5452,1800,75,3
5453,1800,63,3
5454,1800,73,1
5455,1801,51,1
5456,1801,87,2
5457,1802,110,2
5458,1803,1,3
5459,1803,44,2
5460,1803,118,1
5461,1803,32,4
5462,1804,105,4
5463,1805,42,3
5464,1805,82,3
5465,1805,115,4
5466,1805,27,3
5467,1806,1,3
5468,1806,18,2
5469,1806,63,4
5470,1806,28,4
5471,1806,2,2
5472,1807,87,1
5473,1807,35,2
5474,1807,59,3
5475,1808,54,4
5476,1809,69,4
5477,1809,98,3
5478,1809,110,3
5479,1809,36,3
5480,1809,79,1
5481,1810,16,2
5482,1810,59,1
5483,1810,35,4
5484,1810,114,1
5485,1811,40,1
5486,1811,27,4
5487,1812,94,2
5488,1812,30,4
5489,1813,92,1
5490,1813,2,1
5491,1814,70,4
5492,1814,17,2
5493,1815,9,2
5494,1815,84,2
5495,1815,109,1
5496,1816,35,3
5497,1817,13,2
5498,1817,73,3
5499,1817,28,3
5500,1818,13,2
5501,1818,82,2
5502,1818,119,3
5503,1819,33,4
5504,1819,111,2
5505,1819,120,2
5506,1819,74,2
5507,1820,38,3
5508,1820,2,2
5509,1821,7,4
5510,1821,5,1
5511,1821,25,4
5512,1821,40,2
5513,1821,49,1
5514,1822,8,2
5515,1822,120,1
5516,1823,115,2
5517,1823,103,1
5518,1823,54,3
5519,1823,93,2
5520,1824,78,1
5521,1824,41,4
5522,1824,4,2
5523,1824,8,2
5524,1825,28,2
5525,1825,79,1
5526,1825,60,4
5527,1825,12,2
5528,1826,73,4
5529,1826,6,1
5530,1826,96,4
5531,1826,66,4
5532,1827,96,1
5533,1827,53,4
5534,1827,102,1
5535,1828,40,1
5536,1828,32,2
5537,1828,53,2
5538,1829,24,2
5539,1829,47,1
5540,1830,117,3
5541,1830,76,1
5542,1831,103,2
5543,1831,108,4
5544,1831,61,1
5545,1831,114,2
5546,1832,29,2
5547,1833,93,2
5548,1833,72,3
5549,1833,4,3
5550,1834,17,1
5551,1835,75,4
5552,1835,119,4
5553,1835,108,3
5554,1835,12,4
5555,1835,22,3
5556,1836,28,4
5557,1836,60,1
5558,1837,35,2
5559,1837,40,4
5560,1837,59,1
5561,1837,34,1
5562,1837,4,1
5563,1838,7,4
5564,1839,30,3
5565,1839,36,4
5566,1839,70,3
5567,1840,74,4
5568,1840,68,3
5569,1841,9,2
5570,1841,22,4
5571,1842,98,1
5572,1842,28,1
5573,1843,102,4
5574,1843,38,4
5575,1844,1,1
5576,1845,110,2
5577,1845,109,2
5578,1845,12,2
5579,1845,50,4
5580,1845,73,2
5581,1846,70,3
5582,1847,62,1
5583,1847,34,1
5584,1847,50,1
5585,1847,32,3
5586,1848,58,1
5587,1848,11,1
5588,1849,65,3
5589,1849,19,2
5590,1849,98,1
5591,1850,27,2
5592,1850,42,3
5593,1850,98,4
5594,1851,78,3
5595,1851,77,4
5596,1851,33,4
5597,1851,37,4
5598,1851,75,2
5599,1852,71,2
5600,1853,89,2
5601,1854,115,2
5602,1854,51,1
5603,1855,60,3
5604,1855,30,2
5605,1856,3,2
5606,1856,2,1
5607,1856,38,2
5608,1856,12,3
5609,1857,101,3
5610,1857,81,3
5611,1858,8,4
5612,1859,4,2
5613,1859,7,2
5614,1859,11,4
5615,1859,17,1
5616,1860,116,4
5617,1860,17,1
5618,1861,92,4
5619,1861,48,4
5620,1861,2,3
5621,1861,64,2
5622,1861,95,3
5623,1862,115,4
5624,1862,19,4
5625,1863,12,4
5626,1863,43,2
5627,1863,31,3
5628,1863,1,4
5629,1863,47,2
5630,1864,53,3
5631,1864,69,1
5632,1864,22,2
5633,1864,21,4
5634,1865,109,4
5635,1865,54,3
5636,1865,91,4
5637,1865,104,2
5638,1866,57,3
5639,1866,66,4
5640,1866,110,4
5641,1866,109,1
5642,1866,35,2
5643,1867,2,1
5644,1867,5,3
5645,1867,53,4
5646,1868,104,1
5647,1868,27,3
5648,1868,40,4
5649,1869,44,4
5650,1870,101,3
5651,1870,23,3
5652,1870,3,1
5653,1870,52,1
5654,1870,85,1
5655,1871,60,1
5656,1871,32,4
5657,1872,104,3
5658,1872,23,4
5659,1872,93,1
5660,1872,9,4
5661,1872,68,4
5662,1873,24,1
5663,1874,103,2
5664,1875,79,4
5665,1875,96,1
5666,1875,68,2
5667,1876,8,2
5668,1877,77,4
5669,1878,27,3
5670,1879,76,4
5671,1880,114,4
5672,1881,13,3
5673,1881,75,4
5674,1881,83,3
5675,1882,29,2
5676,1882,44,1
5677,1882,68,1
5678,1883,87,1
5679,1883,112,4
5680,1883,108,2
5681,1883,57,4
5682,1883,67,1
5683,1884,4,1
5684,1884,71,4
5685,1884,89,2
5686,1884,66,2
5687,1885,69,2
5688,1886,58,4
5689,1887,87,3
5690,1888,86,2
5691,1888,112,2
5692,1888,38,2
5693,1889,5,4
5694,1889,102,3
5695,1889,50,4
5696,1889,78,3
5697,1889,86,4
5698,1890,103,1
5699,1890,57,4
5700,1890,88,1
5701,1890,46,2
5702,1891,108,4
5703,1892,119,3
5704,1892,2,1
5705,1892,28,3
5706,1892,26,2
5707,1893,111,3
5708,1893,29,1
5709,1893,74,2
5710,1893,18,1
5711,1893,37,1
5712,1894,110,2
5713,1894,30,1
5714,1894,6,3
5715,1895,90,2
5716,1895,38,2
5717,1895,52,3
5718,1895,92,2
5719,1896,113,3
5720,1897,105,1
5721,1897,104,3
5722,1897,75,4
5723,1897,101,2
5724,1897,55,3
5725,1898,99,4
5726,1898,10,3
5727,1898,116,1
5728,1898,58,2
5729,1898,117,2
5730,1899,34,1
5731,1899,20,4
5732,1899,49,2
5733,1900,56,3
5734,1900,98,3
5735,1900,95,4
5736,1901,57,1
5737,1902,16,3
5738,1902,47,4
5739,1902,50,2
5740,1902,104,4
5741,1903,30,2
5742,1903,68,4
5743,1903,3,3
5744,1904,50,2
5745,1904,7,2
5746,1905,52,3
5747,1905,19,1
5748,1905,115,4
5749,1905,58,4
5750,1905,24,4
5751,1906,84,2
5752,1906,115,2
5753,1906,49,4
5754,1906,88,1
5755,1907,89,2
5756,1907,18,2
5757,1907,46,4
5758,1907,78,4
5759,1908,103,3
5760,1909,23,3
5761,1909,8,3
5762,1910,99,4
5763,1910,19,1
5764,1910,61,3
5765,1910,26,4
5766,1910,74,4
5767,1911,8,4
5768,1911,95,4
5769,1911,61,3
5770,1911,65,3
5771,1912,76,1
5772,1913,62,4
5773,1913,27,2
5774,1914,83,4
5775,1914,19,1
5776,1915,55,1
5777,1915,78,4
5778,1915,16,2
5779,1915,63,1
5780,1916,35,4
5781,1916,108,2
5782,1916,71,1
5783,1917,2,2
5784,1917,27,2
5785,1917,75,1
5786,1917,110,2
5787,1917,104,4
5788,1918,24,3
5789,1918,87,4
5790,1918,51,1
5791,1919,60,2
5792,1919,114,1
5793,1919,98,4
5794,1919,3,2
5795,1920,38,2
5796,1921,118,2
5797,1921,36,1
5798,1921,49,4
5799,1922,118,1
5800,1922,72,2
5801,1923,34,3
5802,1923,8,3
5803,1923,21,1
5804,1924,17,2
5805,1924,60,4
5806,1925,45,1
5807,1925,84,3
5808,1926,107,4
5809,1926,56,4
5810,1927,71,3
5811,1927,83,3
5812,1928,96,4
5813,1928,81,1
5814,1928,76,4
5815,1928,48,3
5816,1928,3,1
5817,1929,6,1
5818,1929,70,1
5819,1930,100,2
5820,1930,106,1
5821,1930,39,3
5822,1931,45,2
5823,1931,25,2
5824,1932,9,3
5825,1932,6,3
5826,1932,20,3
5827,1933,43,1
5828,1933,102,2
5829,1933,92,4
5830,1934,113,3
5831,1934,21,2
5832,1935,104,1
5833,1936,12,1
5834,1936,21,4
5835,1936,113,3
5836,1937,19,2
5837,1938,40,2
5838,1938,76,1
5839,1938,48,1
5840,1938,36,4
5841,1939,27,1
5842,1939,116,2
5843,1939,58,2
5844,1939,44,4
5845,1939,80,4
5846,1940,93,2
5847,1940,52,4
5848,1941,33,2
5849,1941,50,1
5850,1941,14,4
5851,1941,115,1
5852,1942,41,3
5853,1942,112,1
5854,1942,18,2
5855,1943,2,3
5856,1943,41,2
5857,1943,13,2
5858,1944,109,4
5859,1944,57,2
5860,1944,63,3
5861,1944,118,4
5862,1944,76,2
5863,1945,65,2
5864,1946,95,1
5865,1946,119,3
5866,1947,107,2
5867,1947,74,2
5868,1947,26,4
5869,1947,27,3
5870,1948,22,3
5871,1949,82,3
5872,1949,65,2
5873,1949,101,2
5874,1950,95,3
5875,1951,119,3
5876,1951,28,3
5877,1951,111,1
5878,1952,112,1
5879,1952,45,1
5880,1953,58,4
5881,1953,23,2
5882,1953,71,3
5883,1954,119,1
5884,1954,36,3
5885,1955,51,4
5886,1955,22,1
5887,1955,107,2
5888,1955,89,4
5889,1956,47,4
5890,1956,56,3
5891,1956,25,1
5892,1956,24,1
5893,1956,9,2
5894,1957,32,2
5895,1957,48,2
5896,1958,76,2
5897,1959,120,2
5898,1960,52,4
5899,1960,36,1
5900,1960,15,4
5901,1961,92,2
5902,1961,46,4
5903,1961,2,2
5904,1961,74,2
5905,1961,42,3
5906,1962,87,2
5907,1962,15,2
5908,1963,56,3
5909,1964,36,3
5910,1964,116,1
5911,1964,105,2
5912,1965,85,3
5913,1965,115,4
5914,1965,50,4
5915,1965,67,1
5916,1966,38,3
5917,1966,24,4
5918,1966,80,1
5919,1966,6,4
5920,1966,105,3
5921,1967,107,4
5922,1968,37,2
5923,1968,72,4
5924,1969,22,4
5925,1969,29,3
5926,1969,35,2
5927,1969,45,4
5928,1970,112,3
5929,1970,38,2
5930,1970,99,4
5931,1971,23,3
5932,1971,26,1
5933,1971,67,1
5934,1971,56,1
5935,1972,95,4
5936,1972,35,3
5937,1972,23,2
5938,1972,12,3
5939,1973,10,3
5940,1973,34,4
5941,1973,87,4
5942,1973,55,1
5943,1973,7,3
5944,1974,34,4
5945,1974,36,4
5946,1974,28,1
5947,1974,59,4
5948,1974,7,3
5949,1975,97,1
5950,1975,30,3
5951,1975,52,3
5952,1975,71,1
5953,1976,61,1
5954,1976,119,1
5955,1976,90,3
5956,1976,22,3
5957,1977,31,4
5958,1977,47,1
5959,1977,53,3
5960,1978,118,2
5961,1978,55,2
5962,1978,76,1
5963,1979,3,4
5964,1979,105,4
5965,1980,24,2
5966,1980,95,4
5967,1981,99,4
5968,1982,104,2
5969,1982,106,4
5970,1982,6,2
5971,1982,50,3
5972,1982,61,2
5973,1983,109,3
5974,1984,34,4
5975,1985,88,4
5976,1985,93,4
5977,1985,57,2
5978,1985,4,2
5979,1986,61,2
5980,1987,120,2
5981,1987,21,4
5982,1987,63,3
5983,1987,16,2
5984,1987,72,2
5985,1988,106,3
5986,1988,107,2
5987,1988,40,4
5988,1988,79,3
5989,1989,42,1
5990,1989,39,1
5991,1990,49,2
5992,1991,25,2
